time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd,r_0
1.35,273.198447819052,45,225.497942134829,-45,-1.2,-0.01,-0.7,380
1.357,273.303529610934,45,225.217793604875,-45,-1.2,-0.01,-0.7,380
1.36,273.332012939206,45,225.11396142348,-45,-1.2,-0.01,-0.7,380
1.37,273.354245309386,45,224.838387830022,-45,-1.2,-0.01,-0.7,380
1.38,273.263231275304,45,224.67154499737,-45,-1.2,-0.01,-0.7,380
1.39,273.057605748961,45,224.613639205194,-45,-1.2,-0.01,-0.7,380
1.4,272.736434895917,45,224.664799983956,-45,-1.2,-0.01,-0.7,380
1.41,272.299119226982,45,224.825106760869,-45,-1.2,-0.01,-0.7,380
1.416,271.980828360805,5.4181487120894,224.973701328924,-26.2622702460436,-1.2,-0.01,-0.7,380
1.42,271.745318380096,5.4181487120894,225.094606325005,-26.2622702460436,-1.2,-0.01,-0.7,380
1.43,271.075469964792,5.4181487120894,225.472641935287,-26.2622702460436,-1.2,-0.01,-0.7,380
1.44,270.29266626345,5.4181487120894,225.956198535456,-26.2622702460436,-1.2,-0.01,-0.7,380
1.45,269.40272442515,5.4181487120894,226.539503856639,-26.2622702460436,-1.2,-0.01,-0.7,380
1.46,268.413405526051,5.4181487120894,227.215688848869,-26.2622702460436,-1.2,-0.01,-0.7,380
1.47,267.333722177706,5.4181487120894,227.978176736306,-26.2622702460436,-1.2,-0.01,-0.7,380
1.475,266.762996534434,-45,228.389994806465,21.2537719606773,-1.2,-0.01,-0.7,380
1.48,266.173328653246,-45,228.821379004845,21.2537719606773,-1.2,-0.01,-0.7,380
1.49,264.943241127609,-45,229.747150044141,21.2537719606773,-1.2,-0.01,-0.7,380
1.5,263.658717696964,-45,230.752895803707,21.2537719606773,-1.2,-0.01,-0.7,380
1.51,262.338762512201,-45,231.82740393974,21.2537719606773,-1.2,-0.01,-0.7,380
1.52,261.004277524548,-45,232.964039085959,21.2537719606773,-1.2,-0.01,-0.7,380
1.53,259.676392478126,-45,234.153800018589,21.2537719606773,-1.2,-0.01,-0.7,380
1.534,259.151634694666,-45,234.641880230023,45,-1.2,-0.01,-0.7,380
1.54,258.375146823877,-45,235.384825521008,45,-1.2,-0.01,-0.7,380
1.55,257.118612028251,-45,236.645848828505,45,-1.2,-0.01,-0.7,380
1.56,255.922439836449,-45,237.920321714328,45,-1.2,-0.01,-0.7,380
1.57,254.799753757423,-45,239.193053379531,45,-1.2,-0.01,-0.7,380
1.58,253.761272054264,-45,240.45345734675,45,-1.2,-0.01,-0.7,380
1.59,252.815560679143,-45,241.688487772912,45,-1.2,-0.01,-0.7,380
1.593,252.550984888233,-45,242.052180199817,45,-1.2,-0.01,-0.7,380
1.6,251.969338648476,-45,242.885764817476,45,-1.2,-0.01,-0.7,380
1.61,251.227785830522,-45,244.03454632373,45,-1.2,-0.01,-0.7,380
1.62,250.59482567194,-45,245.12374279042,45,-1.2,-0.01,-0.7,380
1.63,250.073371401235,-45,246.142541721565,45,-1.2,-0.01,-0.7,380
1.64,249.665533527494,-45,247.080820293387,45,-1.2,-0.01,-0.7,380
1.65,249.372791478306,-45,247.929820485658,45,-1.2,-0.01,-0.7,380
1.652,249.328148853051,0.753628679771952,248.088325586246,35.6099655117833,-1.2,-0.01,-0.7,380
1.66,249.19605632197,0.753628679771952,248.682819762985,35.6099655117833,-1.2,-0.01,-0.7,380
1.67,249.134309538446,0.753628679771952,249.335419254491,35.6099655117833,-1.2,-0.01,-0.7,380
1.68,249.182961435336,0.753628679771952,249.886706341265,35.6099655117833,-1.2,-0.01,-0.7,380
1.69,249.334495366585,0.753628679771952,250.338480581765,35.6099655117833,-1.2,-0.01,-0.7,380
1.7,249.579322414479,0.753628679771952,250.692669477669,35.6099655117833,-1.2,-0.01,-0.7,380
1.71,249.906563129281,0.753628679771952,250.950793541743,35.6099655117833,-1.2,-0.01,-0.7,380
1.711,249.943380655842,0.753628679771952,250.971367455093,0.635832289271096,-1.2,-0.01,-0.7,380
1.716,250.1377090799,0.753628679771952,251.060098027839,0.635832289271096,-1.2,-0.01,-0.7,380
1.72,250.304773257288,0.753628679771952,251.114115693233,0.635832289271096,-1.2,-0.01,-0.7,380
1.73,250.762573490979,0.753628679771952,251.184196091636,0.635832289271096,-1.2,-0.01,-0.7,380
1.74,251.269146021698,0.753628679771952,251.16464309626,0.635832289271096,-1.2,-0.01,-0.7,380
1.75,251.814581080975,0.753628679771952,251.061907420423,0.635832289271096,-1.2,-0.01,-0.7,380
1.76,252.390082490052,0.753628679771952,250.884013642769,0.635832289271096,-1.2,-0.01,-0.7,380
1.77,252.988054636169,0.753628679771952,250.639684018168,0.635832289271096,-1.2,-0.01,-0.7,380
1.78,253.602099743618,0.753628679771952,250.338432339837,0.635832289271096,-1.2,-0.01,-0.7,380
1.79,254.22695350582,0.753628679771952,249.990422682203,0.635832289271096,-1.2,-0.01,-0.7,380
1.8,254.858382887214,0.753628679771952,249.605972184337,0.635832289271096,-1.2,-0.01,-0.7,380
1.81,255.493064481385,0.753628679771952,249.194669009891,0.635832289271096,-1.2,-0.01,-0.7,380
1.82,256.128456629452,0.753628679771952,248.764524112145,0.635832289271096,-1.2,-0.01,-0.7,380
1.829,256.699347363813,22.9545939005709,248.366406333409,0.635832289271096,-1.2,-0.01,-0.7,380
1.83,256.762674168523,22.9545939005709,248.321665132077,0.635832289271096,-1.2,-0.01,-0.7,380
1.835,257.078885875834,22.9545939005709,248.096894629599,0.635832289271096,-1.2,-0.01,-0.7,380
1.84,257.394175629014,22.9545939005709,247.870501028067,0.635832289271096,-1.2,-0.01,-0.7,380
1.85,258.020221255907,22.9545939005709,247.414073606366,0.635832289271096,-1.2,-0.01,-0.7,380
1.86,258.636249337304,22.9545939005709,246.954433990888,0.635832289271096,-1.2,-0.01,-0.7,380
1.87,259.236589495295,22.9545939005709,246.492950797267,0.635832289271096,-1.2,-0.01,-0.7,380
1.88,259.815082170988,22.9545939005709,246.03053232576,0.635832289271096,-1.2,-0.01,-0.7,380
1.888,260.257974933043,45,245.660336686466,0.635832289271096,-1.2,-0.01,-0.7,380
1.89,260.365530988454,45,245.567777950725,0.635832289271096,-1.2,-0.01,-0.7,380
1.9,260.881750852041,45,245.10507936033,0.635832289271096,-1.2,-0.01,-0.7,380
1.91,261.356325656365,45,244.64268811409,0.635832289271096,-1.2,-0.01,-0.7,380
1.92,261.780483765257,45,244.180760914361,0.635832289271096,-1.2,-0.01,-0.7,380
1.93,262.144993244096,45,243.719390104667,0.635832289271096,-1.2,-0.01,-0.7,380
1.94,262.440837448175,45,243.258624315597,0.635832289271096,-1.2,-0.01,-0.7,380
1.947,262.602558336555,37.6978947319049,242.936459159259,-26.3231046606121,-1.2,-0.01,-0.7,380
1.95,262.659651013743,37.6978947319049,242.79848249409,-26.3231046606121,-1.2,-0.01,-0.7,380
1.96,262.794064259063,37.6978947319049,242.3396085318,-26.3231046606121,-1.2,-0.01,-0.7,380
1.97,262.838211542219,37.6978947319049,241.885905845324,-26.3231046606121,-1.2,-0.01,-0.7,380
1.98,262.787722963044,37.6978947319049,241.445457133123,-26.3231046606121,-1.2,-0.01,-0.7,380
1.99,262.639429365928,37.6978947319049,241.028209467915,-26.3231046606121,-1.2,-0.01,-0.7,380
2,262.391106985594,37.6978947319049,240.64434444993,-26.3231046606121,-1.2,-0.01,-0.7,380
2.006,262.193455339797,4.54060104879201,240.43405231943,-34.5340950924481,-1.2,-0.01,-0.7,380
2.01,262.04127150326,4.54060104879201,240.303297363299,-34.5340950924481,-1.2,-0.01,-0.7,380
2.02,261.589557422489,4.54060104879201,240.01296843941,-34.5340950924481,-1.2,-0.01,-0.7,380
2.03,261.038373086952,4.54060104879201,239.780793192938,-34.5340950924481,-1.2,-0.01,-0.7,380
2.04,260.392817641641,4.54060104879201,239.614258787743,-34.5340950924481,-1.2,-0.01,-0.7,380
2.05,259.659824792833,4.54060104879201,239.519869733166,-34.5340950924481,-1.2,-0.01,-0.7,380
2.06,258.847450860568,4.54060104879201,239.502662358719,-34.5340950924481,-1.2,-0.01,-0.7,380
2.065,258.414170822079,-39.9755007198017,239.52415033044,-16.7345460394276,-1.2,-0.01,-0.7,380
2.07,257.964291192367,-39.9755007198017,239.56617945778,-16.7345460394276,-1.2,-0.01,-0.7,380
2.08,257.020133228719,-39.9755007198017,239.710432769395,-16.7345460394276,-1.2,-0.01,-0.7,380
2.09,256.028531363732,-39.9755007198017,239.930988434779,-16.7345460394276,-1.2,-0.01,-0.7,380
2.1,255.006296100251,-39.9755007198017,240.220726988687,-16.7345460394276,-1.2,-0.01,-0.7,380
2.11,253.971841875973,-39.9755007198017,240.572238322294,-16.7345460394276,-1.2,-0.01,-0.7,380
2.12,252.943761243031,-39.9755007198017,240.979638833095,-16.7345460394276,-1.2,-0.01,-0.7,380
2.124,252.538321974091,-39.7386339396087,241.157234205848,15.3929425899008,-1.2,-0.01,-0.7,380
2.13,251.939726272005,-39.7386339396087,241.438532896245,15.3929425899008,-1.2,-0.01,-0.7,380
2.14,250.97575185315,-39.7386339396087,241.948694647119,15.3929425899008,-1.2,-0.01,-0.7,380
2.15,250.065797148446,-39.7386339396087,242.508076868692,15.3929425899008,-1.2,-0.01,-0.7,380
2.16,249.221662290858,-39.7386339396087,243.10925106737,15.3929425899008,-1.2,-0.01,-0.7,380
2.17,248.453076561749,-39.7386339396087,243.744037029877,15.3929425899008,-1.2,-0.01,-0.7,380
2.18,247.767893885829,-39.7386339396087,244.402955846427,15.3929425899008,-1.2,-0.01,-0.7,380
2.183,247.579571130774,0.768477508781171,244.603871369799,41.0433738866962,-1.2,-0.01,-0.7,380
2.19,247.172287190142,0.768477508781171,245.075665658963,41.0433738866962,-1.2,-0.01,-0.7,380
2.2,246.66968478465,0.768477508781171,245.755429656161,41.0433738866962,-1.2,-0.01,-0.7,380
2.21,246.259128639629,0.768477508781171,246.433756346144,41.0433738866962,-1.2,-0.01,-0.7,380
2.22,245.93617196179,0.768477508781171,247.098945546673,41.0433738866962,-1.2,-0.01,-0.7,380
2.23,245.693987798193,0.768477508781171,247.741436967586,41.0433738866962,-1.2,-0.01,-0.7,380
2.24,245.524236079041,0.768477508781171,248.350377716636,41.0433738866962,-1.2,-0.01,-0.7,380
2.242,245.498180670054,0.768477508781171,248.467205866518,5.32602039779854,-1.2,-0.01,-0.7,380
2.25,245.417781986512,0.768477508781171,248.914407748469,5.32602039779854,-1.2,-0.01,-0.7,380
2.26,245.365287576014,0.768477508781171,249.426749943386,5.32602039779854,-1.2,-0.01,-0.7,380
2.27,245.357675852723,0.768477508781171,249.893846819913,5.32602039779854,-1.2,-0.01,-0.7,380
2.28,245.386466001528,0.768477508781171,250.324935821171,5.32602039779854,-1.2,-0.01,-0.7,380
2.29,245.443989675596,0.768477508781171,250.724014630335,5.32602039779854,-1.2,-0.01,-0.7,380
2.3,245.523505435779,0.768477508781171,251.095479437442,5.32602039779854,-1.2,-0.01,-0.7,380
2.301,245.532435762755,0.768477508781171,251.131222599639,0.626189192028114,-1.2,-0.01,-0.7,380
2.306,245.579326939605,0.768477508781171,251.306586275578,0.626189192028114,-1.2,-0.01,-0.7,380
2.31,245.619233049462,0.768477508781171,251.442854654272,0.626189192028114,-1.2,-0.01,-0.7,380
2.32,245.726329426177,0.768477508781171,251.76976314696,0.626189192028114,-1.2,-0.01,-0.7,380
2.33,245.840825792299,0.768477508781171,252.080591697105,0.626189192028114,-1.2,-0.01,-0.7,380
2.34,245.959541643079,0.768477508781171,252.380162002163,0.626189192028114,-1.2,-0.01,-0.7,380
2.35,246.079987674448,0.768477508781171,252.672356701953,0.626189192028114,-1.2,-0.01,-0.7,380
2.36,246.200266197086,0.768477508781171,252.95984675551,0.626189192028114,-1.2,-0.01,-0.7,380
2.37,246.31897485475,0.768477508781171,253.244463705586,0.626189192028114,-1.2,-0.01,-0.7,380
2.38,246.435117306209,0.768477508781171,253.527425726187,0.626189192028114,-1.2,-0.01,-0.7,380
2.39,246.548022942826,0.768477508781171,253.809546131368,0.626189192028114,-1.2,-0.01,-0.7,380
2.4,246.657276577804,0.768477508781171,254.091360466766,0.626189192028114,-1.2,-0.01,-0.7,380
2.41,246.762658254598,0.768477508781171,254.373218937441,0.626189192028114,-1.2,-0.01,-0.7,380
2.419,246.854126804333,0.768477508781171,254.627116851713,0.626189192028114,-1.2,-0.01,-0.7,380
2.42,246.864092793257,0.768477508781171,254.655345466984,0.626189192028114,-1.2,-0.01,-0.7,380
2.425,246.913335614139,0.768477508781171,254.796554750457,0.626189192028114,-1.2,-0.01,-0.7,380
2.43,246.961608365402,0.768477508781171,254.937878712261,0.626189192028114,-1.2,-0.01,-0.7,380
2.44,247.055303185918,0.768477508781171,255.220899232974,0.626189192028114,-1.2,-0.01,-0.7,380
2.45,247.145319316898,0.768477508781171,255.504448168922,0.626189192028114,-1.2,-0.01,-0.7,380
2.46,247.231822598585,0.768477508781171,255.788539851729,0.626189192028114,-1.2,-0.01,-0.7,380
2.47,247.31498770378,0.768477508781171,256.073170457228,0.626189192028114,-1.2,-0.01,-0.7,380
2.478,247.379232678684,0.768477508781171,256.301252226114,17.6262775969246,-1.2,-0.01,-0.7,380
2.48,247.394987419818,0.768477508781171,256.358323901666,17.6262775969246,-1.2,-0.01,-0.7,380
2.49,247.471985340301,0.768477508781171,256.642965124898,17.6262775969246,-1.2,-0.01,-0.7,380
2.5,247.546131234772,0.768477508781171,256.922822239488,17.6262775969246,-1.2,-0.01,-0.7,380
2.51,247.617558490591,0.768477508781171,257.190260276017,17.6262775969246,-1.2,-0.01,-0.7,380
2.52,247.686383092984,0.768477508781171,257.436686384381,17.6262775969246,-1.2,-0.01,-0.7,380
2.53,247.752703716857,0.768477508781171,257.654406315591,17.6262775969246,-1.2,-0.01,-0.7,380
2.537,247.797682937714,0.768477508781171,257.786397213371,21.5909978424734,-1.2,-0.01,-0.7,380
2.54,247.816602581075,0.768477508781171,257.837365926898,21.5909978424734,-1.2,-0.01,-0.7,380
2.55,247.878146790534,0.768477508781171,257.9812302103,21.5909978424734,-1.2,-0.01,-0.7,380
2.56,247.937389952053,0.768477508781171,258.081914431385,21.5909978424734,-1.2,-0.01,-0.7,380
2.57,247.994373907462,0.768477508781171,258.135111236786,21.5909978424734,-1.2,-0.01,-0.7,380
2.58,248.049130466806,0.768477508781171,258.137512781369,21.5909978424734,-1.2,-0.01,-0.7,380
2.59,248.101683063047,0.768477508781171,258.086865611395,21.5909978424734,-1.2,-0.01,-0.7,380
2.596,248.132163859059,0.768477508781171,258.030336629031,7.1592013170169,-1.2,-0.01,-0.7,380
2.6,248.152048276924,0.768477508781171,257.981601054614,7.1592013170169,-1.2,-0.01,-0.7,380
2.61,248.200237202261,0.768477508781171,257.821465106068,7.1592013170169,-1.2,-0.01,-0.7,380
2.62,248.246256639343,0.768477508781171,257.609425437118,7.1592013170169,-1.2,-0.01,-0.7,380
2.63,248.290110114395,0.768477508781171,257.351671287403,7.1592013170169,-1.2,-0.01,-0.7,380
2.64,248.331798732934,0.768477508781171,257.055269613575,7.1592013170169,-1.2,-0.01,-0.7,380
2.65,248.371321879311,0.768477508781171,256.726548446155,7.1592013170169,-1.2,-0.01,-0.7,380
2.655,248.390270878156,0.768477508781171,256.551666632726,-15.0511535659595,-1.2,-0.01,-0.7,380
2.66,248.408677778175,0.768477508781171,256.370472516032,-15.0511535659595,-1.2,-0.01,-0.7,380
2.67,248.443863934815,0.768477508781171,255.991133718908,-15.0511535659595,-1.2,-0.01,-0.7,380
2.68,248.476877472223,0.768477508781171,255.594545721045,-15.0511535659595,-1.2,-0.01,-0.7,380
2.69,248.507715380913,0.768477508781171,255.190109015917,-15.0511535659595,-1.2,-0.01,-0.7,380
2.7,248.536374697512,0.768477508781171,254.788447517801,-15.0511535659595,-1.2,-0.01,-0.7,380
2.71,248.562852625891,0.768477508781171,254.399403167655,-15.0511535659595,-1.2,-0.01,-0.7,380
2.714,248.572832427398,0.768477508781171,254.249191570486,-17.7782998299674,-1.2,-0.01,-0.7,380
2.72,248.587146613124,0.768477508781171,254.031240949626,-17.7782998299674,-1.2,-0.01,-0.7,380
2.73,248.609254390758,0.768477508781171,253.690570731122,-17.7782998299674,-1.2,-0.01,-0.7,380
2.74,248.629173990377,0.768477508781171,253.382985832078,-17.7782998299674,-1.2,-0.01,-0.7,380
2.75,248.646903740555,0.768477508781171,253.113211745942,-17.7782998299674,-1.2,-0.01,-0.7,380
2.76,248.662442251215,0.768477508781171,252.884711793816,-17.7782998299674,-1.2,-0.01,-0.7,380
2.77,248.67578838998,0.768477508781171,252.699813759532,-17.7782998299674,-1.2,-0.01,-0.7,380
2.773,248.679364578631,0.768477508781171,252.65308250058,0.631304287121846,-1.2,-0.01,-0.7,380
2.78,248.686941254067,0.768477508781171,252.56004921874,0.631304287121846,-1.2,-0.01,-0.7,380
2.79,248.695900140398,0.768477508781171,252.464760431461,0.631304287121846,-1.2,-0.01,-0.7,380
2.8,248.702664515858,0.768477508781171,252.409482728802,0.631304287121846,-1.2,-0.01,-0.7,380
2.81,248.707233988983,0.768477508781171,252.386437384738,0.631304287121846,-1.2,-0.01,-0.7,380
2.82,248.709608283967,0.768477508781171,252.386897441065,0.631304287121846,-1.2,-0.01,-0.7,380
2.83,248.709787217422,0.768477508781171,252.403239114296,0.631304287121846,-1.2,-0.01,-0.7,380
2.832,248.709559549877,0.768477508781171,252.407895705791,0.631304287121846,-1.2,-0.01,-0.7,380
2.84,248.707770678127,0.768477508781171,252.429458932094,0.631304287121846,-1.2,-0.01,-0.7,380
2.85,248.703558609747,0.768477508781171,252.461220327632,0.631304287121846,-1.2,-0.01,-0.7,380
2.86,248.6971509964,0.768477508781171,252.495482361707,0.631304287121846,-1.2,-0.01,-0.7,380
2.87,248.688547850853,0.768477508781171,252.530153156712,0.631304287121846,-1.2,-0.01,-0.7,380
2.88,248.677749205055,0.768477508781171,252.56380132327,0.631304287121846,-1.2,-0.01,-0.7,380
2.89,248.66475510274,0.768477508781171,252.595454746216,0.631304287121846,-1.2,-0.01,-0.7,380
2.891,248.663334944291,0.768477508781171,252.598486198491,0.631304287121846,-1.2,-0.01,-0.7,380
2.896,248.655904842845,0.768477508781171,252.613207230596,0.631304287121846,-1.2,-0.01,-0.7,380
2.9,248.649565593771,0.768477508781171,252.624460581155,0.631304287121846,-1.2,-0.01,-0.7,380
2.91,248.63218072997,0.768477508781171,252.650390236684,0.631304287121846,-1.2,-0.01,-0.7,380
2.92,248.612600562133,0.768477508781171,252.672973365128,0.631304287121846,-1.2,-0.01,-0.7,380
2.93,248.590825138036,0.768477508781171,252.692051638633,0.631304287121846,-1.2,-0.01,-0.7,380
2.94,248.566854501182,0.768477508781171,252.707545786115,0.631304287121846,-1.2,-0.01,-0.7,380
2.95,248.540688690138,0.768477508781171,252.719431914361,0.631304287121846,-1.2,-0.01,-0.7,380
2.96,248.512327738305,0.768477508781171,252.727724382394,0.631304287121846,-1.2,-0.01,-0.7,380
2.97,248.481771673987,0.768477508781171,252.732463413467,0.631304287121846,-1.2,-0.01,-0.7,380
2.98,248.449020520684,0.768477508781171,252.733706153892,0.631304287121846,-1.2,-0.01,-0.7,380
2.99,248.414074297498,0.768477508781171,252.731520260248,0.631304287121846,-1.2,-0.01,-0.7,380
3,248.376933019632,0.768477508781171,252.725979341097,0.631304287121846,-1.2,-0.01,-0.7,380
3.009,248.341629107624,0.768477508781171,252.718187521475,0.631304287121846,-1.2,-0.01,-0.7,380
3.01,248.337596698896,0.768477508781171,252.717159757542,0.631304287121846,-1.2,-0.01,-0.7,380
3.015,248.317105400342,0.768477508781171,252.711544510429,0.631304287121846,-1.2,-0.01,-0.7,380
3.02,248.296065344222,0.768477508781171,252.705138414616,0.631304287121846,-1.2,-0.01,-0.7,380
3.03,248.252338962148,0.768477508781171,252.689991270814,0.631304287121846,-1.2,-0.01,-0.7,380
3.04,248.20641755726,0.768477508781171,252.671792363852,0.631304287121846,-1.2,-0.01,-0.7,380
3.05,248.158301132587,0.768477508781171,252.650613203946,0.631304287121846,-1.2,-0.01,-0.7,380
3.06,248.107989689945,0.768477508781171,252.626522425653,0.631304287121846,-1.2,-0.01,-0.7,380
3.068,248.066160123522,0.768477508781171,252.605198100838,0.631304287121846,-1.2,-0.01,-0.7,380
3.07,248.055483230232,0.768477508781171,252.599585618984,0.631304287121846,-1.2,-0.01,-0.7,380
3.08,248.000781753668,0.768477508781171,252.569865282538,0.631304287121846,-1.2,-0.01,-0.7,380
3.09,247.943885259997,0.768477508781171,252.537420857661,0.631304287121846,-1.2,-0.01,-0.7,380
3.1,247.884793748647,0.768477508781171,252.502308814555,0.631304287121846,-1.2,-0.01,-0.7,380
3.11,247.823507218851,0.768477508781171,252.464582769948,0.631304287121846,-1.2,-0.01,-0.7,380
3.12,247.760025669747,0.768477508781171,252.424293622201,0.631304287121846,-1.2,-0.01,-0.7,380
3.127,247.714282548408,0.768477508781171,252.394592453306,0.631304287121846,-1.2,-0.01,-0.7,380
3.13,247.694349100443,0.768477508781171,252.381489694251,0.631304287121846,-1.2,-0.01,-0.7,380
3.14,247.626477510068,0.768477508781171,252.336216877988,0.631304287121846,-1.2,-0.01,-0.7,380
3.15,247.556410897805,0.768477508781171,252.288518775912,0.631304287121846,-1.2,-0.01,-0.7,380
3.16,247.484149262915,0.768477508781171,252.238436837512,0.631304287121846,-1.2,-0.01,-0.7,380
3.17,247.409692604741,0.768477508781171,252.186010488889,0.631304287121846,-1.2,-0.01,-0.7,380
3.18,247.333040922716,0.768477508781171,252.13127725488,0.631304287121846,-1.2,-0.01,-0.7,380
3.186,247.28599630185,0.768477508781171,252.097345071378,0.631304287121846,-1.2,-0.01,-0.7,380
3.19,247.254194216361,0.768477508781171,252.074272873434,0.631304287121846,-1.2,-0.01,-0.7,380
3.2,247.17315248528,0.768477508781171,252.015031402302,0.631304287121846,-1.2,-0.01,-0.7,380
3.21,247.08991572915,0.768477508781171,251.953585318323,0.631304287121846,-1.2,-0.01,-0.7,380
3.22,247.004483947714,0.768477508781171,251.889965609665,0.631304287121846,-1.2,-0.01,-0.7,380
3.23,246.916857140776,0.768477508781171,251.824201861482,0.631304287121846,-1.2,-0.01,-0.7,380
3.24,246.827035308184,0.768477508781171,251.756322335434,0.631304287121846,-1.2,-0.01,-0.7,380
3.245,246.781301257233,0.768477508781171,251.721597634907,0.631304287121846,-1.2,-0.01,-0.7,380
3.25,246.73501844983,0.768477508781171,251.686354043542,0.631304287121846,-1.2,-0.01,-0.7,380
3.26,246.640806565638,0.768477508781171,251.61432281683,0.631304287121846,-1.2,-0.01,-0.7,380
3.27,246.544399655557,0.768477508781171,251.540253369157,0.631304287121846,-1.2,-0.01,-0.7,380
3.28,246.445797719559,0.768477508781171,251.464169356657,0.631304287121846,-1.2,-0.01,-0.7,380
3.29,246.345000757628,0.768477508781171,251.38609343314,0.631304287121846,-1.2,-0.01,-0.7,380
3.3,246.242008769763,0.768477508781171,251.306047301785,0.631304287121846,-1.2,-0.01,-0.7,380
3.304,246.200197367356,0.768477508781171,251.273481793605,0.631304287121846,-1.2,-0.01,-0.7,380
3.31,246.136821755967,0.768477508781171,251.22405176344,0.631304287121846,-1.2,-0.01,-0.7,380
3.32,246.029439716251,0.768477508781171,251.140126761798,0.631304287121846,-1.2,-0.01,-0.7,380
3.33,245.919862650629,0.768477508781171,251.054291425701,0.631304287121846,-1.2,-0.01,-0.7,380
3.34,245.808090559116,0.768477508781171,250.966564108815,0.631304287121846,-1.2,-0.01,-0.7,380
3.35,245.694123441726,0.768477508781171,250.876962426858,0.631304287121846,-1.2,-0.01,-0.7,380
3.36,245.577961298475,0.768477508781171,250.785503292595,0.631304287121846,-1.2,-0.01,-0.7,380
3.363,245.542684625458,0.768477508781171,250.757705680874,0.631304287121846,-1.2,-0.01,-0.7,380
3.37,245.459604129376,0.768477508781171,250.692202948753,0.631304287121846,-1.2,-0.01,-0.7,380
3.38,245.339051934443,0.768477508781171,250.597076999022,0.631304287121846,-1.2,-0.01,-0.7,380
3.39,245.216304713686,0.768477508781171,250.500140437276,0.631304287121846,-1.2,-0.01,-0.7,380
3.4,245.091362467116,0.768477508781171,250.401407675145,0.631304287121846,-1.2,-0.01,-0.7,380
3.41,244.964225194739,0.768477508781171,250.300892568057,0.631304287121846,-1.2,-0.01,-0.7,380
3.42,244.834892896563,0.768477508781171,250.198608439857,0.631304287121846,-1.2,-0.01,-0.7,380
3.422,244.808763033833,-1.72992000853461,250.177940366867,0.631304287121846,-1.2,-0.01,-0.7,380
3.43,244.703371880839,-1.72992000853461,250.094568106095,0.631304287121846,-1.2,-0.01,-0.7,380
3.44,244.569793306968,-1.72992000853461,249.98878389608,0.631304287121846,-1.2,-0.01,-0.7,380
3.45,244.43454201798,-1.72992000853461,249.88126767378,0.631304287121846,-1.2,-0.01,-0.7,380
3.46,244.298185837492,-1.72992000853461,249.772030857639,0.631304287121846,-1.2,-0.01,-0.7,380
3.47,244.161392947848,-1.72992000853461,249.661084439384,0.631304287121846,-1.2,-0.01,-0.7,380
3.48,244.02487025854,-1.72992000853461,249.548439001891,0.631304287121846,-1.2,-0.01,-0.7,380
3.481,244.011260083132,-9.88002263636412,249.537081347607,0.631304287121846,-1.2,-0.01,-0.7,380
3.486,243.943382523866,-9.88002263636412,249.480040501888,0.631304287121846,-1.2,-0.01,-0.7,380
3.49,243.889351797613,-9.88002263636412,249.434104736157,0.631304287121846,-1.2,-0.01,-0.7,380
3.5,243.756008153317,-9.88002263636412,249.318091457443,0.631304287121846,-1.2,-0.01,-0.7,380
3.51,243.626778566812,-9.88002263636412,249.200408620631,0.631304287121846,-1.2,-0.01,-0.7,380
3.52,243.504101823167,-9.88002263636412,249.081065334847,0.631304287121846,-1.2,-0.01,-0.7,380
3.53,243.390648680907,-9.88002263636412,248.960070377394,0.631304287121846,-1.2,-0.01,-0.7,380
3.54,243.289126387288,-9.85295492963225,248.837432207023,0.631304287121846,-1.2,-0.01,-0.7,380
3.55,243.202142007659,-9.85295492963225,248.713158976598,0.631304287121846,-1.2,-0.01,-0.7,380
3.56,243.132111480752,-9.85295492963225,248.587258545173,0.631304287121846,-1.2,-0.01,-0.7,380
3.57,243.081206112059,-9.85295492963225,248.459738489524,0.631304287121846,-1.2,-0.01,-0.7,380
3.58,243.05132862551,-9.85295492963225,248.33060611516,0.631304287121846,-1.2,-0.01,-0.7,380
3.59,243.04410933057,-9.85295492963225,248.199868466845,0.631304287121846,-1.2,-0.01,-0.7,380
3.599,243.058120410597,-4.30423247628898,248.080837732965,0.631304287121846,-1.2,-0.01,-0.7,380
3.6,243.060916108697,-4.30423247628898,248.067532338653,0.631304287121846,-1.2,-0.01,-0.7,380
3.605,243.078685101776,-4.30423247628898,248.000766899802,0.631304287121846,-1.2,-0.01,-0.7,380
3.61,243.102825111733,-4.30423247628898,247.933604283583,0.631304287121846,-1.2,-0.01,-0.7,380
3.62,243.17029077377,-4.30423247628898,247.798090622761,0.631304287121846,-1.2,-0.01,-0.7,380
3.63,243.263040816328,-4.30423247628898,247.66099745424,0.631304287121846,-1.2,-0.01,-0.7,380
3.64,243.380296120576,-4.30423247628898,247.522330661431,0.631304287121846,-1.2,-0.01,-0.7,380
3.65,243.520962479771,-4.30423247628898,247.382095921169,0.631304287121846,-1.2,-0.01,-0.7,380
3.658,243.649505778849,6.16146970512964,247.268782935731,0.631304287121846,-1.2,-0.01,-0.7,380
3.66,243.683777211594,6.16146970512964,247.240298711449,0.631304287121846,-1.2,-0.01,-0.7,380
3.67,243.867290013083,6.16146970512964,247.096944318833,0.631304287121846,-1.2,-0.01,-0.7,380
3.68,244.069231989852,6.16146970512964,246.952037845554,0.631304287121846,-1.2,-0.01,-0.7,380
